Sat Mar 19 18:10:48 2016 [pid 1730] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/spring 2016 schedule.png", 31359 bytes, 6242.16Kbyte/sec
Sat Mar 19 18:25:22 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8603.JPG", 6230479 bytes, 105914.18Kbyte/sec
Sat Mar 19 18:25:22 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8604.JPG", 6061442 bytes, 98184.99Kbyte/sec
Sat Mar 19 18:25:23 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8605.JPG", 6425028 bytes, 98119.40Kbyte/sec
Sat Mar 19 18:25:23 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8606.JPG", 6470178 bytes, 100119.37Kbyte/sec
Sat Mar 19 18:25:23 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8607.JPG", 5801912 bytes, 98026.47Kbyte/sec
Sat Mar 19 18:25:23 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8608.JPG", 6421892 bytes, 105573.44Kbyte/sec
Sat Mar 19 18:25:23 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8609.JPG", 6342418 bytes, 101872.85Kbyte/sec
Sat Mar 19 18:25:23 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8610.JPG", 6375450 bytes, 103761.90Kbyte/sec
Sat Mar 19 18:25:23 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8611.JPG", 6134918 bytes, 98429.87Kbyte/sec
Sat Mar 19 18:25:23 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8612.JPG", 5916481 bytes, 96337.03Kbyte/sec
Sat Mar 19 18:25:23 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8613.JPG", 5846542 bytes, 67117.84Kbyte/sec
Sat Mar 19 18:25:23 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8614.JPG", 5887729 bytes, 83348.83Kbyte/sec
Sat Mar 19 18:25:23 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8615.JPG", 5871665 bytes, 55558.71Kbyte/sec
Sat Mar 19 18:25:23 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8616.JPG", 5807245 bytes, 81219.30Kbyte/sec
Sat Mar 19 18:25:23 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8617.JPG", 5896405 bytes, 104633.81Kbyte/sec
Sat Mar 19 18:25:24 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8618.JPG", 6237432 bytes, 91583.85Kbyte/sec
Sat Mar 19 18:25:24 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8619.JPG", 6565922 bytes, 100360.51Kbyte/sec
Sat Mar 19 18:25:24 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8620.JPG", 4773139 bytes, 102698.26Kbyte/sec
Sat Mar 19 18:25:24 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8621.JPG", 4797404 bytes, 56266.39Kbyte/sec
Sat Mar 19 18:25:24 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8622.JPG", 4846964 bytes, 75580.23Kbyte/sec
Sat Mar 19 18:25:24 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8623.JPG", 4788319 bytes, 87325.26Kbyte/sec
Sat Mar 19 18:25:24 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8624.JPG", 4727475 bytes, 107715.23Kbyte/sec
Sat Mar 19 18:25:24 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8625.JPG", 5585604 bytes, 101412.82Kbyte/sec
Sat Mar 19 18:25:24 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8626.JPG", 5894065 bytes, 93340.30Kbyte/sec
Sat Mar 19 18:25:24 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8627.JPG", 5951142 bytes, 91023.40Kbyte/sec
Sat Mar 19 18:25:24 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8628.JPG", 6115359 bytes, 96188.10Kbyte/sec
Sat Mar 19 18:25:24 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8629.JPG", 6030557 bytes, 94119.03Kbyte/sec
Sat Mar 19 18:25:25 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8630.JPG", 5925029 bytes, 60328.44Kbyte/sec
Sat Mar 19 18:25:25 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8631.JPG", 5858999 bytes, 103143.49Kbyte/sec
Sat Mar 19 18:25:25 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8632.JPG", 6447164 bytes, 80914.76Kbyte/sec
Sat Mar 19 18:25:25 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8633.JPG", 6839580 bytes, 107041.42Kbyte/sec
Sat Mar 19 18:25:25 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8634.JPG", 6162781 bytes, 95181.73Kbyte/sec
Sat Mar 19 18:25:25 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8635.JPG", 6362385 bytes, 97777.43Kbyte/sec
Sat Mar 19 18:25:25 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8636.JPG", 6127190 bytes, 100710.00Kbyte/sec
Sat Mar 19 18:25:25 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8637.JPG", 6118141 bytes, 88225.91Kbyte/sec
Sat Mar 19 18:25:25 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8638.JPG", 6147493 bytes, 96245.53Kbyte/sec
Sat Mar 19 18:25:25 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8639.JPG", 6090936 bytes, 89537.87Kbyte/sec
Sat Mar 19 18:25:25 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8640.JPG", 6188523 bytes, 105953.46Kbyte/sec
Sat Mar 19 18:25:26 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8641.JPG", 6376981 bytes, 16626.85Kbyte/sec
Sat Mar 19 18:25:26 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8642.JPG", 6343328 bytes, 97806.24Kbyte/sec
Sat Mar 19 18:25:26 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8643.JPG", 6233163 bytes, 96163.81Kbyte/sec
Sat Mar 19 18:25:26 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8644.JPG", 6282748 bytes, 98535.28Kbyte/sec
Sat Mar 19 18:25:26 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8645.JPG", 6369924 bytes, 96117.51Kbyte/sec
Sat Mar 19 18:25:26 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8646.JPG", 6108541 bytes, 94172.74Kbyte/sec
Sat Mar 19 18:25:26 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8647.JPG", 5947698 bytes, 102752.65Kbyte/sec
Sat Mar 19 18:25:26 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8648.JPG", 6025420 bytes, 95598.76Kbyte/sec
Sat Mar 19 18:25:26 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8649.JPG", 6487383 bytes, 94873.01Kbyte/sec
Sat Mar 19 18:25:26 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8650.JPG", 6743523 bytes, 103115.50Kbyte/sec
Sat Mar 19 18:25:27 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8651.JPG", 6871046 bytes, 95764.20Kbyte/sec
Sat Mar 19 18:25:27 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8652.JPG", 6904207 bytes, 101065.60Kbyte/sec
Sat Mar 19 18:25:27 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8653.JPG", 6884269 bytes, 97095.88Kbyte/sec
Sat Mar 19 18:25:27 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8654.JPG", 6857552 bytes, 98468.29Kbyte/sec
Sat Mar 19 18:25:27 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8655.JPG", 6907947 bytes, 102092.10Kbyte/sec
Sat Mar 19 18:25:27 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8656.JPG", 6868498 bytes, 101792.54Kbyte/sec
Sat Mar 19 18:25:27 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8657.JPG", 6217159 bytes, 80268.70Kbyte/sec
Sat Mar 19 18:25:27 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8658.JPG", 6652974 bytes, 101600.46Kbyte/sec
Sat Mar 19 18:25:27 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8659.JPG", 6553161 bytes, 95015.39Kbyte/sec
Sat Mar 19 18:25:27 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8660.JPG", 6692225 bytes, 89069.37Kbyte/sec
Sat Mar 19 18:25:27 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8661.JPG", 6594250 bytes, 93169.61Kbyte/sec
Sat Mar 19 18:25:27 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8662.JPG", 6374964 bytes, 104740.25Kbyte/sec
Sat Mar 19 18:25:28 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8663.JPG", 6366526 bytes, 101849.66Kbyte/sec
Sat Mar 19 18:25:28 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8664.JPG", 6400977 bytes, 100727.61Kbyte/sec
Sat Mar 19 18:25:28 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8665.JPG", 6346718 bytes, 100242.06Kbyte/sec
Sat Mar 19 18:25:28 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8666.JPG", 5958230 bytes, 92203.34Kbyte/sec
Sat Mar 19 18:25:28 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8667.JPG", 6202537 bytes, 99366.20Kbyte/sec
Sat Mar 19 18:25:28 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8668.JPG", 6640303 bytes, 103044.14Kbyte/sec
Sat Mar 19 18:25:28 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8669.JPG", 6750546 bytes, 68042.13Kbyte/sec
Sat Mar 19 18:25:28 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8670.JPG", 6621801 bytes, 68282.25Kbyte/sec
Sat Mar 19 18:25:28 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8671.JPG", 5804604 bytes, 78825.23Kbyte/sec
Sat Mar 19 18:25:28 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8672.JPG", 5823250 bytes, 71057.06Kbyte/sec
Sat Mar 19 18:25:28 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8673.JPG", 5723994 bytes, 90351.04Kbyte/sec
Sat Mar 19 18:25:28 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8674.JPG", 5863406 bytes, 101203.32Kbyte/sec
Sat Mar 19 18:25:29 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8675.JPG", 5945330 bytes, 89873.17Kbyte/sec
Sat Mar 19 18:25:29 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8676.JPG", 5958664 bytes, 61343.11Kbyte/sec
Sat Mar 19 18:25:29 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8677.JPG", 5998725 bytes, 86124.90Kbyte/sec
Sat Mar 19 18:25:29 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8678.JPG", 5450868 bytes, 94806.73Kbyte/sec
Sat Mar 19 18:25:29 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8679.JPG", 5400068 bytes, 92350.73Kbyte/sec
Sat Mar 19 18:25:29 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8680.JPG", 5892578 bytes, 94377.36Kbyte/sec
Sat Mar 19 18:25:29 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8681.JPG", 6238370 bytes, 96428.48Kbyte/sec
Sat Mar 19 18:25:29 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8682.JPG", 5962675 bytes, 94173.32Kbyte/sec
Sat Mar 19 18:25:29 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8683.JPG", 5984981 bytes, 92604.10Kbyte/sec
Sat Mar 19 18:25:29 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8684.JPG", 5974779 bytes, 92943.99Kbyte/sec
Sat Mar 19 18:25:29 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8685.JPG", 6419957 bytes, 83464.10Kbyte/sec
Sat Mar 19 18:25:29 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8686.JPG", 6455813 bytes, 95123.57Kbyte/sec
Sat Mar 19 18:25:29 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8687.JPG", 6239054 bytes, 103411.97Kbyte/sec
Sat Mar 19 18:25:30 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8688.JPG", 6538466 bytes, 106928.25Kbyte/sec
Sat Mar 19 18:25:30 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8689.JPG", 6759830 bytes, 88851.45Kbyte/sec
Sat Mar 19 18:25:30 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8690.JPG", 6548715 bytes, 95881.94Kbyte/sec
Sat Mar 19 18:25:30 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8691.JPG", 5574297 bytes, 96094.36Kbyte/sec
Sat Mar 19 18:25:30 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8692.JPG", 5348435 bytes, 91873.16Kbyte/sec
Sat Mar 19 18:25:30 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8693.JPG", 5598469 bytes, 85606.43Kbyte/sec
Sat Mar 19 18:25:31 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8694.JPG", 5163487 bytes, 86015.18Kbyte/sec
Sat Mar 19 18:25:31 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8695.JPG", 5954841 bytes, 97655.28Kbyte/sec
Sat Mar 19 18:25:31 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8696.JPG", 5759091 bytes, 107576.75Kbyte/sec
Sat Mar 19 18:25:31 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8697.JPG", 5778237 bytes, 100484.54Kbyte/sec
Sat Mar 19 18:25:31 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8698.JPG", 5624332 bytes, 101733.90Kbyte/sec
Sat Mar 19 18:25:31 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8699.JPG", 5856855 bytes, 99229.44Kbyte/sec
Sat Mar 19 18:25:31 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8700.JPG", 5895701 bytes, 92043.75Kbyte/sec
Sat Mar 19 18:25:31 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8701.JPG", 5711611 bytes, 103440.99Kbyte/sec
Sat Mar 19 18:25:31 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8702.JPG", 5176563 bytes, 92990.40Kbyte/sec
Sat Mar 19 18:25:31 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8703.JPG", 5433666 bytes, 102219.46Kbyte/sec
Sat Mar 19 18:25:31 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8704.JPG", 5873421 bytes, 102867.03Kbyte/sec
Sat Mar 19 18:25:31 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8705.JPG", 6162492 bytes, 91128.86Kbyte/sec
Sat Mar 19 18:25:31 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8706.JPG", 5834088 bytes, 98270.86Kbyte/sec
Sat Mar 19 18:25:31 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8707.JPG", 5910721 bytes, 102016.37Kbyte/sec
Sat Mar 19 18:25:32 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8708.JPG", 5952366 bytes, 98256.55Kbyte/sec
Sat Mar 19 18:25:32 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8709.JPG", 5941230 bytes, 78772.42Kbyte/sec
Sat Mar 19 18:25:32 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8710.JPG", 5694432 bytes, 77557.76Kbyte/sec
Sat Mar 19 18:25:32 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8711.JPG", 5778661 bytes, 96061.41Kbyte/sec
Sat Mar 19 18:25:32 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8712.JPG", 5887003 bytes, 105041.50Kbyte/sec
Sat Mar 19 18:25:32 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8713.JPG", 6032381 bytes, 108615.84Kbyte/sec
Sat Mar 19 18:25:32 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8714.JPG", 6419700 bytes, 102333.19Kbyte/sec
Sat Mar 19 18:25:32 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8715.JPG", 6696512 bytes, 104085.10Kbyte/sec
Sat Mar 19 18:25:32 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8716.JPG", 6183996 bytes, 102409.00Kbyte/sec
Sat Mar 19 18:25:32 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8717.JPG", 6362589 bytes, 100733.86Kbyte/sec
Sat Mar 19 18:25:32 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8718.JPG", 6586815 bytes, 95686.61Kbyte/sec
Sat Mar 19 18:25:32 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8719.JPG", 5918066 bytes, 93444.60Kbyte/sec
Sat Mar 19 18:25:32 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8720.JPG", 5869527 bytes, 104559.65Kbyte/sec
Sat Mar 19 18:25:33 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8721.JPG", 5863635 bytes, 100182.06Kbyte/sec
Sat Mar 19 18:25:33 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8722.JPG", 5681551 bytes, 99241.43Kbyte/sec
Sat Mar 19 18:25:33 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8723.JPG", 5795654 bytes, 87232.49Kbyte/sec
Sat Mar 19 18:25:33 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8724.JPG", 5852432 bytes, 93290.66Kbyte/sec
Sat Mar 19 18:25:33 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8725.JPG", 5177147 bytes, 98924.00Kbyte/sec
Sat Mar 19 18:25:33 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8726.JPG", 5614225 bytes, 103661.21Kbyte/sec
Sat Mar 19 18:25:33 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8727.JPG", 6481417 bytes, 102004.94Kbyte/sec
Sat Mar 19 18:25:33 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8728.JPG", 6360179 bytes, 99082.93Kbyte/sec
Sat Mar 19 18:25:33 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8729.JPG", 6265631 bytes, 102315.61Kbyte/sec
Sat Mar 19 18:25:33 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8730.JPG", 6528310 bytes, 95230.53Kbyte/sec
Sat Mar 19 18:25:33 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8731.JPG", 6481612 bytes, 97188.60Kbyte/sec
Sat Mar 19 18:25:33 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8732.JPG", 6363068 bytes, 90986.65Kbyte/sec
Sat Mar 19 18:25:33 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8733.JPG", 6390913 bytes, 99733.55Kbyte/sec
Sat Mar 19 18:25:34 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8734.JPG", 6430417 bytes, 98877.41Kbyte/sec
Sat Mar 19 18:25:34 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8735.JPG", 5992227 bytes, 95967.07Kbyte/sec
Sat Mar 19 18:25:34 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8736.JPG", 5763696 bytes, 92006.82Kbyte/sec
Sat Mar 19 18:25:34 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8737.JPG", 5111545 bytes, 87706.77Kbyte/sec
Sat Mar 19 18:25:34 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8738.JPG", 4895424 bytes, 93004.06Kbyte/sec
Sat Mar 19 18:25:34 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8739.JPG", 4818595 bytes, 101467.55Kbyte/sec
Sat Mar 19 18:25:34 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8740.JPG", 5916852 bytes, 101151.46Kbyte/sec
Sat Mar 19 18:25:34 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8741.JPG", 5753581 bytes, 99829.99Kbyte/sec
